Violation Precinct,Issue Date,count,day,month,year,dayofweek
111,2016-01-12,66,12,1,2016,1
111,2016-01-13,51,13,1,2016,2
111,2016-01-14,74,14,1,2016,3
111,2016-01-15,40,15,1,2016,4
111,2016-01-16,30,16,1,2016,5
111,2016-01-17,23,17,1,2016,6
111,2016-01-18,39,18,1,2016,0
111,2016-01-19,54,19,1,2016,1
111,2016-01-20,56,20,1,2016,2
111,2016-01-21,62,21,1,2016,3
111,2016-01-22,34,22,1,2016,4
111,2016-01-23,3,23,1,2016,5
111,2016-01-24,4,24,1,2016,6
111,2016-01-25,9,25,1,2016,0
111,2016-01-26,24,26,1,2016,1
111,2016-01-27,30,27,1,2016,2
111,2016-01-28,42,28,1,2016,3
111,2016-01-29,28,29,1,2016,4
111,2016-01-30,36,30,1,2016,5
111,2016-01-31,16,31,1,2016,6
111,2016-02-01,103,1,2,2016,0
111,2016-02-02,43,2,2,2016,1
111,2016-02-03,46,3,2,2016,2
111,2016-02-04,32,4,2,2016,3
111,2016-02-05,33,5,2,2016,4
111,2016-02-06,36,6,2,2016,5
111,2016-02-07,23,7,2,2016,6
111,2016-02-08,70,8,2,2016,0
111,2016-02-09,33,9,2,2016,1
111,2016-02-10,41,10,2,2016,2
111,2016-02-11,46,11,2,2016,3
111,2016-02-12,40,12,2,2016,4
111,2016-02-13,26,13,2,2016,5
111,2016-02-14,11,14,2,2016,6
111,2016-02-15,20,15,2,2016,0
111,2016-02-16,36,16,2,2016,1
111,2016-02-17,46,17,2,2016,2
111,2016-02-18,61,18,2,2016,3
111,2016-02-19,38,19,2,2016,4
111,2016-02-20,38,20,2,2016,5
111,2016-02-21,9,21,2,2016,6
111,2016-02-22,52,22,2,2016,0
111,2016-02-23,40,23,2,2016,1
111,2016-02-24,37,24,2,2016,2
111,2016-02-25,44,25,2,2016,3
111,2016-02-26,47,26,2,2016,4
111,2016-02-27,27,27,2,2016,5
111,2016-02-28,7,28,2,2016,6
111,2016-02-29,47,29,2,2016,0
111,2016-03-01,85,1,3,2016,1
111,2016-03-02,75,2,3,2016,2
111,2016-03-03,29,3,3,2016,3
111,2016-03-04,25,4,3,2016,4
111,2016-03-05,45,5,3,2016,5
111,2016-03-06,13,6,3,2016,6
111,2016-03-07,68,7,3,2016,0
111,2016-03-08,32,8,3,2016,1
111,2016-03-09,39,9,3,2016,2
111,2016-03-10,54,10,3,2016,3
111,2016-03-11,40,11,3,2016,4
111,2016-03-12,38,12,3,2016,5
111,2016-03-13,11,13,3,2016,6
111,2016-03-14,26,14,3,2016,0
111,2016-03-15,46,15,3,2016,1
111,2016-03-16,44,16,3,2016,2
111,2016-03-17,47,17,3,2016,3
111,2016-03-18,33,18,3,2016,4
111,2016-03-19,45,19,3,2016,5
111,2016-03-20,9,20,3,2016,6
111,2016-03-21,32,21,3,2016,0
111,2016-03-22,51,22,3,2016,1
111,2016-03-23,32,23,3,2016,2
111,2016-03-24,46,24,3,2016,3
111,2016-03-25,30,25,3,2016,4
111,2016-03-26,36,26,3,2016,5
111,2016-03-27,2,27,3,2016,6
111,2016-03-28,27,28,3,2016,0
111,2016-03-29,38,29,3,2016,1
111,2016-03-30,44,30,3,2016,2
111,2016-03-31,38,31,3,2016,3
111,2016-04-01,58,1,4,2016,4
111,2016-04-02,43,2,4,2016,5
111,2016-04-03,15,3,4,2016,6
111,2016-04-04,31,4,4,2016,0
111,2016-04-05,67,5,4,2016,1
111,2016-04-06,62,6,4,2016,2
111,2016-04-07,59,7,4,2016,3
111,2016-04-08,52,8,4,2016,4
111,2016-04-09,49,9,4,2016,5
111,2016-04-10,2,10,4,2016,6
111,2016-04-11,45,11,4,2016,0
111,2016-04-12,51,12,4,2016,1
111,2016-04-13,23,13,4,2016,2
111,2016-04-14,33,14,4,2016,3
111,2016-04-15,39,15,4,2016,4
111,2016-04-16,22,16,4,2016,5
111,2016-04-17,16,17,4,2016,6
111,2016-04-18,47,18,4,2016,0
111,2016-04-19,35,19,4,2016,1
111,2016-04-20,41,20,4,2016,2
111,2016-04-21,28,21,4,2016,3
111,2016-04-22,30,22,4,2016,4
111,2016-04-23,37,23,4,2016,5
111,2016-04-24,3,24,4,2016,6
111,2016-04-25,29,25,4,2016,0
111,2016-04-26,36,26,4,2016,1
111,2016-04-27,43,27,4,2016,2
111,2016-04-28,36,28,4,2016,3
111,2016-04-29,39,29,4,2016,4
111,2016-04-30,38,30,4,2016,5
111,2016-05-01,10,1,5,2016,6
111,2016-05-02,39,2,5,2016,0
111,2016-05-03,47,3,5,2016,1
111,2016-05-04,58,4,5,2016,2
111,2016-05-05,44,5,5,2016,3
111,2016-05-06,42,6,5,2016,4
111,2016-05-07,39,7,5,2016,5
111,2016-05-08,13,8,5,2016,6
111,2016-05-09,37,9,5,2016,0
111,2016-05-10,59,10,5,2016,1
111,2016-05-11,60,11,5,2016,2
111,2016-05-12,45,12,5,2016,3
111,2016-05-13,41,13,5,2016,4
111,2016-05-14,31,14,5,2016,5
111,2016-05-15,15,15,5,2016,6
111,2016-05-16,44,16,5,2016,0
111,2016-05-17,60,17,5,2016,1
111,2016-05-18,40,18,5,2016,2
111,2016-05-19,34,19,5,2016,3
111,2016-05-20,33,20,5,2016,4
111,2016-05-21,32,21,5,2016,5
111,2016-05-22,5,22,5,2016,6
111,2016-05-23,30,23,5,2016,0
111,2016-05-24,30,24,5,2016,1
111,2016-05-25,50,25,5,2016,2
111,2016-05-26,38,26,5,2016,3
111,2016-05-27,13,27,5,2016,4
111,2016-05-28,17,28,5,2016,5
111,2016-05-30,3,30,5,2016,0
111,2016-05-31,33,31,5,2016,1
111,2016-06-01,16,1,6,2016,2
111,2016-06-02,35,2,6,2016,3
111,2016-06-03,23,3,6,2016,4
111,2016-06-04,25,4,6,2016,5
111,2016-06-05,12,5,6,2016,6
111,2016-06-06,19,6,6,2016,0
111,2016-06-07,20,7,6,2016,1
111,2016-06-08,19,8,6,2016,2
111,2016-06-09,23,9,6,2016,3
111,2016-06-10,22,10,6,2016,4
111,2016-06-11,23,11,6,2016,5
111,2016-06-12,7,12,6,2016,6
111,2016-06-13,34,13,6,2016,0
111,2016-06-14,17,14,6,2016,1
111,2016-06-15,27,15,6,2016,2
111,2016-06-16,25,16,6,2016,3
111,2016-06-17,15,17,6,2016,4
111,2016-06-18,11,18,6,2016,5
111,2016-06-19,3,19,6,2016,6
111,2016-06-20,18,20,6,2016,0
111,2016-06-21,20,21,6,2016,1
111,2016-06-22,25,22,6,2016,2
111,2016-06-23,38,23,6,2016,3
111,2016-06-24,23,24,6,2016,4
111,2016-06-25,21,25,6,2016,5
111,2016-06-26,15,26,6,2016,6
111,2016-06-27,38,27,6,2016,0
111,2016-06-28,39,28,6,2016,1
111,2016-06-29,49,29,6,2016,2
111,2016-06-30,51,30,6,2016,3
111,2016-07-01,30,1,7,2016,4
111,2016-07-02,26,2,7,2016,5
111,2016-07-03,8,3,7,2016,6
111,2016-07-04,11,4,7,2016,0
111,2016-07-05,37,5,7,2016,1
111,2016-07-06,37,6,7,2016,2
111,2016-07-07,51,7,7,2016,3
111,2016-07-08,13,8,7,2016,4
111,2016-07-09,29,9,7,2016,5
111,2016-07-10,14,10,7,2016,6
111,2016-07-11,40,11,7,2016,0
111,2016-07-12,30,12,7,2016,1
111,2016-07-13,29,13,7,2016,2
111,2016-07-14,26,14,7,2016,3
111,2016-07-15,27,15,7,2016,4
111,2016-07-16,37,16,7,2016,5
111,2016-07-17,11,17,7,2016,6
111,2016-07-18,28,18,7,2016,0
111,2016-07-19,50,19,7,2016,1
111,2016-07-20,17,20,7,2016,2
111,2016-07-21,40,21,7,2016,3
111,2016-07-22,22,22,7,2016,4
111,2016-07-23,10,23,7,2016,5
111,2016-07-24,7,24,7,2016,6
111,2016-07-25,26,25,7,2016,0
111,2016-07-26,68,26,7,2016,1
111,2016-07-27,49,27,7,2016,2
111,2016-07-28,35,28,7,2016,3
111,2016-07-29,50,29,7,2016,4
111,2016-07-30,26,30,7,2016,5
111,2016-07-31,7,31,7,2016,6
111,2016-08-01,33,1,8,2016,0
111,2016-08-02,39,2,8,2016,1
111,2016-08-03,31,3,8,2016,2
111,2016-08-04,50,4,8,2016,3
111,2016-08-05,30,5,8,2016,4
111,2016-08-06,27,6,8,2016,5
111,2016-08-07,22,7,8,2016,6
111,2016-08-08,31,8,8,2016,0
111,2016-08-09,34,9,8,2016,1
111,2016-08-10,32,10,8,2016,2
111,2016-08-11,29,11,8,2016,3
111,2016-08-12,27,12,8,2016,4
111,2016-08-13,19,13,8,2016,5
111,2016-08-14,12,14,8,2016,6
111,2016-08-15,31,15,8,2016,0
111,2016-08-16,42,16,8,2016,1
111,2016-08-17,25,17,8,2016,2
111,2016-08-18,44,18,8,2016,3
111,2016-08-19,24,19,8,2016,4
111,2016-08-20,20,20,8,2016,5
111,2016-08-21,13,21,8,2016,6
111,2016-08-22,31,22,8,2016,0
111,2016-08-23,27,23,8,2016,1
111,2016-08-24,33,24,8,2016,2
111,2016-08-25,49,25,8,2016,3
111,2016-08-26,39,26,8,2016,4
111,2016-08-27,38,27,8,2016,5
111,2016-08-28,8,28,8,2016,6
111,2016-08-29,26,29,8,2016,0
111,2016-08-30,45,30,8,2016,1
111,2016-08-31,46,31,8,2016,2
111,2016-09-01,29,1,9,2016,3
111,2016-09-02,57,2,9,2016,4
111,2016-09-03,31,3,9,2016,5
111,2016-09-04,12,4,9,2016,6
111,2016-09-05,25,5,9,2016,0
111,2016-09-06,46,6,9,2016,1
111,2016-09-07,61,7,9,2016,2
111,2016-09-08,45,8,9,2016,3
111,2016-09-09,39,9,9,2016,4
111,2016-09-10,41,10,9,2016,5
111,2016-09-11,7,11,9,2016,6
111,2016-09-12,29,12,9,2016,0
111,2016-09-13,55,13,9,2016,1
111,2016-09-14,31,14,9,2016,2
111,2016-09-15,40,15,9,2016,3
111,2016-09-16,29,16,9,2016,4
111,2016-09-17,36,17,9,2016,5
111,2016-09-18,14,18,9,2016,6
111,2016-09-19,19,19,9,2016,0
111,2016-09-20,27,20,9,2016,1
111,2016-09-21,41,21,9,2016,2
111,2016-09-22,28,22,9,2016,3
111,2016-09-23,16,23,9,2016,4
111,2016-09-24,35,24,9,2016,5
111,2016-09-25,14,25,9,2016,6
111,2016-09-26,43,26,9,2016,0
111,2016-09-27,59,27,9,2016,1
111,2016-09-28,57,28,9,2016,2
111,2016-09-29,41,29,9,2016,3
111,2016-09-30,34,30,9,2016,4
111,2016-10-01,22,1,10,2016,5
111,2016-10-02,15,2,10,2016,6
111,2016-10-03,42,3,10,2016,0
111,2016-10-04,32,4,10,2016,1
111,2016-10-05,53,5,10,2016,2
111,2016-10-06,44,6,10,2016,3
111,2016-10-07,42,7,10,2016,4
111,2016-10-08,29,8,10,2016,5
111,2016-10-09,15,9,10,2016,6
111,2016-10-10,25,10,10,2016,0
111,2016-10-11,26,11,10,2016,1
111,2016-10-12,52,12,10,2016,2
111,2016-10-13,53,13,10,2016,3
111,2016-10-14,40,14,10,2016,4
111,2016-10-15,34,15,10,2016,5
111,2016-10-16,18,16,10,2016,6
111,2016-10-17,38,17,10,2016,0
111,2016-10-18,47,18,10,2016,1
111,2016-10-19,41,19,10,2016,2
111,2016-10-20,56,20,10,2016,3
111,2016-10-21,31,21,10,2016,4
111,2016-10-22,45,22,10,2016,5
111,2016-10-23,20,23,10,2016,6
111,2016-10-24,48,24,10,2016,0
111,2016-10-25,51,25,10,2016,1
111,2016-10-26,38,26,10,2016,2
111,2016-10-27,26,27,10,2016,3
111,2016-10-28,29,28,10,2016,4
111,2016-10-29,29,29,10,2016,5
111,2016-10-30,12,30,10,2016,6
111,2016-10-31,33,31,10,2016,0
111,2016-11-01,41,1,11,2016,1
111,2016-11-02,48,2,11,2016,2
111,2016-11-03,49,3,11,2016,3
111,2016-11-04,42,4,11,2016,4
111,2016-11-05,34,5,11,2016,5
111,2016-11-06,13,6,11,2016,6
111,2016-11-07,61,7,11,2016,0
111,2016-11-08,22,8,11,2016,1
111,2016-11-09,39,9,11,2016,2
111,2016-11-10,35,10,11,2016,3
111,2016-11-11,37,11,11,2016,4
111,2016-11-12,36,12,11,2016,5
111,2016-11-13,10,13,11,2016,6
111,2016-11-14,26,14,11,2016,0
111,2016-11-15,35,15,11,2016,1
111,2016-11-16,39,16,11,2016,2
111,2016-11-17,44,17,11,2016,3
111,2016-11-18,24,18,11,2016,4
111,2016-11-19,27,19,11,2016,5
111,2016-11-20,15,20,11,2016,6
111,2016-11-21,44,21,11,2016,0
111,2016-11-22,42,22,11,2016,1
111,2016-11-23,34,23,11,2016,2
111,2016-11-24,2,24,11,2016,3
111,2016-11-25,34,25,11,2016,4
111,2016-11-26,30,26,11,2016,5
111,2016-11-27,15,27,11,2016,6
111,2016-11-28,42,28,11,2016,0
111,2016-11-29,22,29,11,2016,1
111,2016-11-30,33,30,11,2016,2
111,2016-12-01,56,1,12,2016,3
111,2016-12-02,35,2,12,2016,4
111,2016-12-03,48,3,12,2016,5
111,2016-12-04,18,4,12,2016,6
111,2016-12-05,44,5,12,2016,0
111,2016-12-06,76,6,12,2016,1
111,2016-12-07,25,7,12,2016,2
111,2016-12-08,56,8,12,2016,3
111,2016-12-09,52,9,12,2016,4
111,2016-12-10,39,10,12,2016,5
111,2016-12-11,23,11,12,2016,6
111,2016-12-12,42,12,12,2016,0
111,2016-12-13,20,13,12,2016,1
111,2016-12-14,37,14,12,2016,2
111,2016-12-15,35,15,12,2016,3
111,2016-12-16,54,16,12,2016,4
111,2016-12-17,27,17,12,2016,5
111,2016-12-18,8,18,12,2016,6
111,2016-12-19,37,19,12,2016,0
111,2016-12-20,33,20,12,2016,1
111,2016-12-21,41,21,12,2016,2
111,2016-12-22,49,22,12,2016,3
111,2016-12-23,49,23,12,2016,4
111,2016-12-24,26,24,12,2016,5
111,2016-12-25,3,25,12,2016,6
111,2016-12-26,7,26,12,2016,0
111,2016-12-27,23,27,12,2016,1
111,2016-12-28,28,28,12,2016,2
111,2016-12-29,34,29,12,2016,3
111,2016-12-30,27,30,12,2016,4
111,2016-12-31,24,31,12,2016,5
111,2017-01-01,2,1,1,2017,6
111,2017-01-02,31,2,1,2017,0
111,2017-01-03,33,3,1,2017,1
111,2017-01-04,57,4,1,2017,2
111,2017-01-05,64,5,1,2017,3
111,2017-01-06,27,6,1,2017,4
111,2017-01-07,8,7,1,2017,5
111,2017-01-08,9,8,1,2017,6
111,2017-01-09,56,9,1,2017,0
111,2017-01-10,49,10,1,2017,1
111,2017-01-11,61,11,1,2017,2
111,2017-01-12,43,12,1,2017,3
111,2017-01-13,23,13,1,2017,4
111,2017-01-14,28,14,1,2017,5
111,2017-01-15,29,15,1,2017,6
111,2017-01-16,17,16,1,2017,0
111,2017-01-17,31,17,1,2017,1
111,2017-01-18,45,18,1,2017,2
111,2017-01-19,31,19,1,2017,3
111,2017-01-20,27,20,1,2017,4
111,2017-01-21,42,21,1,2017,5
111,2017-01-22,21,22,1,2017,6
111,2017-01-23,44,23,1,2017,0
111,2017-01-24,26,24,1,2017,1
111,2017-01-25,47,25,1,2017,2
111,2017-01-26,33,26,1,2017,3
111,2017-01-27,53,27,1,2017,4
111,2017-01-28,26,28,1,2017,5
111,2017-01-29,4,29,1,2017,6
111,2017-01-30,39,30,1,2017,0
111,2017-01-31,50,31,1,2017,1
111,2017-02-01,80,1,2,2017,2
111,2017-02-02,42,2,2,2017,3
111,2017-02-03,35,3,2,2017,4
111,2017-02-04,40,4,2,2017,5
111,2017-02-05,20,5,2,2017,6
111,2017-02-06,39,6,2,2017,0
111,2017-02-07,76,7,2,2017,1
111,2017-02-08,49,8,2,2017,2
111,2017-02-09,13,9,2,2017,3
111,2017-02-10,32,10,2,2017,4
111,2017-02-11,32,11,2,2017,5
111,2017-02-12,9,12,2,2017,6
111,2017-02-13,19,13,2,2017,0
111,2017-02-14,41,14,2,2017,1
111,2017-02-15,55,15,2,2017,2
111,2017-02-16,47,16,2,2017,3
111,2017-02-17,20,17,2,2017,4
111,2017-02-18,24,18,2,2017,5
111,2017-02-19,7,19,2,2017,6
111,2017-02-20,9,20,2,2017,0
111,2017-02-21,35,21,2,2017,1
111,2017-02-22,38,22,2,2017,2
111,2017-02-23,50,23,2,2017,3
111,2017-02-24,42,24,2,2017,4
111,2017-02-25,28,25,2,2017,5
111,2017-02-26,11,26,2,2017,6
111,2017-02-27,57,27,2,2017,0
111,2017-02-28,36,28,2,2017,1
111,2017-03-01,49,1,3,2017,2
111,2017-03-02,45,2,3,2017,3
111,2017-03-03,35,3,3,2017,4
111,2017-03-04,28,4,3,2017,5
111,2017-03-05,20,5,3,2017,6
111,2017-03-06,61,6,3,2017,0
111,2017-03-07,51,7,3,2017,1
111,2017-03-08,42,8,3,2017,2
111,2017-03-09,30,9,3,2017,3
111,2017-03-10,33,10,3,2017,4
111,2017-03-11,57,11,3,2017,5
111,2017-03-12,11,12,3,2017,6
111,2017-03-13,47,13,3,2017,0
111,2017-03-14,6,14,3,2017,1
111,2017-03-15,26,15,3,2017,2
111,2017-03-16,28,16,3,2017,3
111,2017-03-17,25,17,3,2017,4
111,2017-03-18,31,18,3,2017,5
111,2017-03-19,21,19,3,2017,6
111,2017-03-20,28,20,3,2017,0
111,2017-03-21,41,21,3,2017,1
111,2017-03-22,48,22,3,2017,2
111,2017-03-23,33,23,3,2017,3
111,2017-03-24,39,24,3,2017,4
111,2017-03-25,33,25,3,2017,5
111,2017-03-26,5,26,3,2017,6
111,2017-03-27,32,27,3,2017,0
111,2017-03-28,39,28,3,2017,1
111,2017-03-29,33,29,3,2017,2
111,2017-03-30,37,30,3,2017,3
111,2017-03-31,21,31,3,2017,4
111,2017-04-01,32,1,4,2017,5
111,2017-04-02,19,2,4,2017,6
111,2017-04-03,52,3,4,2017,0
111,2017-04-04,43,4,4,2017,1
111,2017-04-05,54,5,4,2017,2
111,2017-04-06,30,6,4,2017,3
111,2017-04-07,44,7,4,2017,4
111,2017-04-08,26,8,4,2017,5
111,2017-04-09,6,9,4,2017,6
111,2017-04-10,18,10,4,2017,0
111,2017-04-11,12,11,4,2017,1
111,2017-04-12,26,12,4,2017,2
111,2017-04-13,24,13,4,2017,3
111,2017-04-14,35,14,4,2017,4
111,2017-04-15,50,15,4,2017,5
111,2017-04-16,5,16,4,2017,6
111,2017-04-17,30,17,4,2017,0
111,2017-04-18,41,18,4,2017,1
111,2017-04-19,33,19,4,2017,2
111,2017-04-20,28,20,4,2017,3
111,2017-04-21,35,21,4,2017,4
111,2017-04-22,41,22,4,2017,5
111,2017-04-23,17,23,4,2017,6
111,2017-04-24,48,24,4,2017,0
111,2017-04-25,39,25,4,2017,1
111,2017-04-26,41,26,4,2017,2
111,2017-04-27,40,27,4,2017,3
111,2017-04-28,41,28,4,2017,4
111,2017-04-29,25,29,4,2017,5
111,2017-04-30,12,30,4,2017,6
111,2017-05-01,47,1,5,2017,0
111,2017-05-02,23,2,5,2017,1
111,2017-05-03,42,3,5,2017,2
111,2017-05-04,34,4,5,2017,3
111,2017-05-05,21,5,5,2017,4
111,2017-05-06,30,6,5,2017,5
111,2017-05-07,12,7,5,2017,6
111,2017-05-08,50,8,5,2017,0
111,2017-05-09,65,9,5,2017,1
111,2017-05-10,37,10,5,2017,2
111,2017-05-11,73,11,5,2017,3
111,2017-05-12,40,12,5,2017,4
111,2017-05-13,33,13,5,2017,5
111,2017-05-14,8,14,5,2017,6
111,2017-05-15,46,15,5,2017,0
111,2017-05-16,60,16,5,2017,1
111,2017-05-17,43,17,5,2017,2
111,2017-05-18,22,18,5,2017,3
111,2017-05-19,40,19,5,2017,4
111,2017-05-20,42,20,5,2017,5
111,2017-05-21,7,21,5,2017,6
111,2017-05-22,12,22,5,2017,0
111,2017-05-23,55,23,5,2017,1
111,2017-05-24,29,24,5,2017,2
111,2017-05-25,31,25,5,2017,3
111,2017-05-26,23,26,5,2017,4
111,2017-05-27,41,27,5,2017,5
111,2017-05-28,7,28,5,2017,6
111,2017-05-29,5,29,5,2017,0
111,2017-05-30,31,30,5,2017,1
111,2017-05-31,51,31,5,2017,2
111,2017-06-01,31,1,6,2017,3
111,2017-06-02,42,2,6,2017,4
111,2017-06-03,21,3,6,2017,5
111,2017-06-04,27,4,6,2017,6
111,2017-06-05,43,5,6,2017,0
111,2017-06-06,45,6,6,2017,1
111,2017-06-07,59,7,6,2017,2
111,2017-06-08,46,8,6,2017,3
111,2017-06-09,26,9,6,2017,4
111,2017-06-10,22,10,6,2017,5
111,2017-06-11,2,11,6,2017,6
111,2017-06-12,42,12,6,2017,0
111,2017-06-13,36,13,6,2017,1
111,2017-06-14,17,14,6,2017,2
111,2017-06-15,43,15,6,2017,3
111,2017-06-16,40,16,6,2017,4
111,2017-06-17,46,17,6,2017,5
111,2017-06-18,4,18,6,2017,6
111,2017-06-19,43,19,6,2017,0
111,2017-06-20,28,20,6,2017,1
111,2017-06-21,21,21,6,2017,2
111,2017-06-22,25,22,6,2017,3
111,2017-06-23,19,23,6,2017,4
111,2017-06-24,21,24,6,2017,5
111,2017-06-26,27,26,6,2017,0
111,2017-06-27,32,27,6,2017,1
111,2017-06-30,1,30,6,2017,4
111,2017-07-19,1,19,7,2017,2
111,2017-07-21,1,21,7,2017,4
111,2017-07-24,1,24,7,2017,0
111,2017-08-07,1,7,8,2017,0
111,2017-08-25,1,25,8,2017,4
111,2017-09-05,1,5,9,2017,1
111,2017-09-09,1,9,9,2017,5
111,2017-09-26,1,26,9,2017,1
111,2017-10-03,1,3,10,2017,1
111,2017-11-02,1,2,11,2017,3
111,2017-11-28,1,28,11,2017,1
111,2017-12-06,1,6,12,2017,2
111,2018-01-01,1,1,1,2018,0
111,2018-02-09,1,9,2,2018,4
111,2018-05-22,1,22,5,2018,1
111,2018-08-27,1,27,8,2018,0
111,2018-08-30,1,30,8,2018,3
111,2018-09-04,1,4,9,2018,1
111,2018-09-08,1,8,9,2018,5
111,2018-09-18,1,18,9,2018,1
111,2018-09-27,2,27,9,2018,3
111,2018-10-02,1,2,10,2018,1
111,2018-11-03,1,3,11,2018,5
111,2018-11-09,1,9,11,2018,4
111,2018-12-07,1,7,12,2018,4
111,2019-02-14,1,14,2,2019,3
111,2019-04-30,1,30,4,2019,1
111,2019-05-09,1,9,5,2019,3
111,2019-06-06,1,6,6,2019,3
111,2026-01-09,1,9,1,2026,4
111,2041-01-01,1,1,1,2041,1
112,2013-01-01,2,1,1,2013,1
112,2013-01-02,1,2,1,2013,2
112,2013-01-03,1,3,1,2013,3
112,2013-01-04,2,4,1,2013,4
112,2013-01-05,1,5,1,2013,5
112,2013-01-06,1,6,1,2013,6
112,2013-01-07,2,7,1,2013,0
112,2013-01-12,2,12,1,2013,5
112,2013-01-20,1,20,1,2013,6
112,2013-01-29,1,29,1,2013,1
112,2013-01-30,2,30,1,2013,2
112,2013-02-05,1,5,2,2013,1
112,2013-02-06,1,6,2,2013,2
112,2013-02-11,1,11,2,2013,0
112,2013-02-24,1,24,2,2013,6
112,2013-02-25,1,25,2,2013,0
112,2013-03-04,1,4,3,2013,0
112,2013-03-11,1,11,3,2013,0
112,2013-03-14,1,14,3,2013,3
112,2013-03-24,2,24,3,2013,6
112,2013-03-27,1,27,3,2013,2
112,2013-03-28,1,28,3,2013,3
112,2013-04-03,1,3,4,2013,2
112,2013-04-05,1,5,4,2013,4
112,2013-04-08,1,8,4,2013,0
112,2013-04-12,1,12,4,2013,4
112,2013-04-23,1,23,4,2013,1
112,2013-04-30,1,30,4,2013,1
112,2013-05-14,1,14,5,2013,1
112,2013-05-19,1,19,5,2013,6
112,2013-06-28,1,28,6,2013,4
112,2013-07-05,1,5,7,2013,4
112,2013-07-11,1,11,7,2013,3
112,2013-07-12,1,12,7,2013,4
112,2013-07-14,1,14,7,2013,6
112,2013-07-15,1,15,7,2013,0
112,2013-07-16,2,16,7,2013,1
112,2013-07-17,12,17,7,2013,2
112,2013-07-19,4,19,7,2013,4
112,2013-07-21,4,21,7,2013,6
112,2013-07-22,13,22,7,2013,0
112,2013-07-23,31,23,7,2013,1
112,2013-07-24,29,24,7,2013,2
112,2013-07-25,16,25,7,2013,3
112,2013-07-26,25,26,7,2013,4
112,2013-07-27,17,27,7,2013,5
112,2013-07-28,17,28,7,2013,6
112,2013-07-29,129,29,7,2013,0
112,2013-07-30,155,30,7,2013,1
112,2013-07-31,154,31,7,2013,2
112,2013-08-01,91,1,8,2013,3
112,2013-08-02,74,2,8,2013,4
112,2013-08-03,79,3,8,2013,5
112,2013-08-04,14,4,8,2013,6
112,2013-08-05,127,5,8,2013,0
112,2013-08-06,102,6,8,2013,1
112,2013-08-07,140,7,8,2013,2
112,2013-08-08,93,8,8,2013,3
112,2013-08-09,92,9,8,2013,4
112,2013-08-10,85,10,8,2013,5
112,2013-08-11,13,11,8,2013,6
112,2013-08-12,130,12,8,2013,0
112,2013-08-13,137,13,8,2013,1
112,2013-08-14,135,14,8,2013,2
112,2013-08-15,106,15,8,2013,3
112,2013-08-16,70,16,8,2013,4
112,2013-08-17,77,17,8,2013,5
112,2013-08-18,16,18,8,2013,6
112,2013-08-19,108,19,8,2013,0
112,2013-08-20,108,20,8,2013,1
112,2013-08-21,155,21,8,2013,2
112,2013-08-22,82,22,8,2013,3
112,2013-08-23,88,23,8,2013,4
112,2013-08-24,72,24,8,2013,5
112,2013-08-25,23,25,8,2013,6
112,2013-08-26,101,26,8,2013,0
112,2013-08-27,123,27,8,2013,1
112,2013-08-28,121,28,8,2013,2
112,2013-08-29,167,29,8,2013,3
112,2013-08-30,123,30,8,2013,4
112,2013-08-31,83,31,8,2013,5
112,2013-09-01,10,1,9,2013,6
112,2013-09-02,28,2,9,2013,0
112,2013-09-03,124,3,9,2013,1
112,2013-09-04,110,4,9,2013,2
112,2013-09-05,98,5,9,2013,3
112,2013-09-06,118,6,9,2013,4
112,2013-09-07,132,7,9,2013,5
112,2013-09-08,10,8,9,2013,6
112,2013-09-09,134,9,9,2013,0
112,2013-09-10,131,10,9,2013,1
112,2013-09-11,120,11,9,2013,2
112,2013-09-12,101,12,9,2013,3
112,2013-09-13,124,13,9,2013,4
112,2013-09-14,98,14,9,2013,5
112,2013-09-15,16,15,9,2013,6
112,2013-09-16,168,16,9,2013,0
112,2013-09-17,216,17,9,2013,1
112,2013-09-18,165,18,9,2013,2
112,2013-09-19,74,19,9,2013,3
112,2013-09-20,114,20,9,2013,4
112,2013-09-21,97,21,9,2013,5
112,2013-09-22,13,22,9,2013,6
112,2013-09-23,134,23,9,2013,0
112,2013-09-24,142,24,9,2013,1
112,2013-09-25,169,25,9,2013,2
112,2013-09-26,140,26,9,2013,3
112,2013-09-27,140,27,9,2013,4
112,2013-09-28,106,28,9,2013,5
112,2013-09-29,18,29,9,2013,6
112,2013-09-30,217,30,9,2013,0
112,2013-10-01,135,1,10,2013,1
112,2013-10-02,157,2,10,2013,2
112,2013-10-03,152,3,10,2013,3
112,2013-10-04,141,4,10,2013,4
112,2013-10-05,93,5,10,2013,5
112,2013-10-06,14,6,10,2013,6
112,2013-10-07,182,7,10,2013,0
112,2013-10-08,181,8,10,2013,1
112,2013-10-09,203,9,10,2013,2
112,2013-10-10,169,10,10,2013,3
112,2013-10-11,186,11,10,2013,4
112,2013-10-12,105,12,10,2013,5
112,2013-10-13,25,13,10,2013,6
112,2013-10-14,105,14,10,2013,0
112,2013-10-15,116,15,10,2013,1
112,2013-10-16,164,16,10,2013,2
112,2013-10-17,161,17,10,2013,3
112,2013-10-18,120,18,10,2013,4
112,2013-10-19,115,19,10,2013,5
112,2013-10-20,19,20,10,2013,6
112,2013-10-21,157,21,10,2013,0
112,2013-10-22,156,22,10,2013,1
112,2013-10-23,160,23,10,2013,2
112,2013-10-24,189,24,10,2013,3
